"item_id","user_id","rating","timestamp","gender","category","brand","year","month","quantity","unitprice","unit_cost","region","amount","profit_margin"
"757","4935","4","1643716800","Female","Headphones","Sony","2018","7","1","157","170.1","East","157","-13.1"
"758","3483","2","1643720400","Female","Headphones","Sony","2015","1","2","239","32.32","West","478","413.36"
"759","4832","4","1643724000","Male","Security","Bose","2016","11","2","57","26.37","North","114","61.26"
"760","3013","5","1643727600","Male","Wearable Technology","Archos","2017","3","2","200","229.6","South","400","-59.2"
"761","3519","3","1643731200","Male","Headphones","Archos","2015","8","3","491","124.61","West","1473","1099.17"
"762","2385","1","1643734800","Male","Security","Archos","2018","3","4","240","121.55","North","960","473.8"
"763","2280","5","1643738400","Female","Computers","Logitech","2017","12","2","40","81.06","North","80","-82.12"
"764","1178","1","1643742000","Male","Headphones","EINCAR","2017","8","1","259","74.8","West","259","184.2"
"765","4478","1","1643745600","Female","Cameras","Bose","2017","1","4","20","216.11","East","80","-784.44"
"766","4094","4","1643749200","Female","Cameras","EINCAR","2017","10","2","392","47.57","West","784","688.86"
"767","4947","3","1643752800","Male","Wearable Technology","Archos","2015","11","4","31","47.22","North","124","-64.88"
"768","2728","5","1643756400","Female","Cameras","Archos","2017","10","1","185","77.79","North","185","107.21"
"769","4961","1","1643760000","Male","Wearable Technology","Bose","2017","10","1","192","120.17","East","192","71.83"
"770","3647","3","1643763600","Male","Computers","Bose","2018","1","1","95","67.76","East","95","27.24"
"771","2960","5","1643767200","Female","Security","Archos","2015","5","1","197","215.26","East","197","-18.26"
"772","4997","1","1643770800","Male","Wearable Technology","EINCAR","2016","9","4","221","166.83","South","884","216.68"
"773","2334","4","1643774400","Female","Computers","Sony","2016","11","1","222","219.49","East","222","2.51"
"774","3855","5","1643778000","Male","Computers","Bose","2015","7","2","382","25.78","East","764","712.44"
"775","2458","1","1643781600","Male","Wearable Technology","Bose","2016","9","1","456","151","North","456","305"
"776","3673","5","1643785200","Male","Cameras","Archos","2017","9","2","467","232.58","South","934","468.84"
"777","4099","4","1643788800","Female","Computers","EINCAR","2018","9","3","350","248.75","South","1050","303.75"
"778","3493","1","1643792400","Female","Computers","Sony","2016","9","2","149","187.2","West","298","-76.4"
"779","4998","5","1643796000","Female","Wearable Technology","EINCAR","2018","7","1","125","219.88","North","125","-94.88"
"780","3506","4","1643799600","Female","Headphones","EINCAR","2017","11","3","123","33.35","West","369","268.95"
"781","1222","2","1643803200","Male","Headphones","Logitech","2017","11","2","56","169.16","South","112","-226.32"
"782","3972","5","1643806800","Male","Wearable Technology","Bose","2018","6","1","313","30.17","West","313","282.83"
"783","3555","1","1643810400","Female","Computers","EINCAR","2017","12","2","297","232.4","North","594","129.2"
"784","4451","2","1643814000","Male","Cameras","Archos","2017","12","4","26","58.62","East","104","-130.48"
"785","4219","1","1643817600","Male","Computers","Logitech","2017","12","2","35","35.17","East","70","-0.34"
"786","1435","4","1643821200","Male","Cameras","Logitech","2015","5","2","463","139.04","North","926","647.92"
"787","4730","3","1643824800","Male","Headphones","Logitech","2016","10","2","432","19.2","East","864","825.6"
"788","2418","1","1643828400","Male","Cameras","Bose","2015","8","1","116","138.34","North","116","-22.34"
"789","3547","5","1643832000","Female","Headphones","Bose","2015","6","3","75","119.28","South","225","-132.84"
"790","4569","3","1643835600","Female","Computers","Sony","2015","10","2","337","236.56","West","674","200.88"
"791","1657","5","1643839200","Female","Computers","Bose","2015","2","2","466","151.21","South","932","629.58"
"792","4970","3","1643842800","Female","Headphones","EINCAR","2017","8","4","447","160.1","East","1788","1147.6"
"793","2409","5","1643846400","Male","Cameras","Sony","2016","2","4","401","220.27","East","1604","722.92"
"794","3424","4","1643850000","Female","Security","Logitech","2016","10","3","135","108.24","North","405","80.28"
"795","1045","5","1643853600","Female","Computers","EINCAR","2017","6","1","228","239.46","East","228","-11.46"
"796","3374","1","1643857200","Female","Security","Logitech","2018","10","2","411","53.79","North","822","714.42"
"797","2197","1","1643860800","Male","Cameras","EINCAR","2015","11","1","299","132.49","North","299","166.51"
"798","3824","3","1643864400","Male","Cameras","Logitech","2015","10","1","113","98.8","East","113","14.2"
"799","3140","5","1643868000","Female","Wearable Technology","Logitech","2015","4","1","86","134.26","West","86","-48.26"
"800","3145","2","1643871600","Male","Wearable Technology","Bose","2018","11","4","171","100.3","North","684","282.8"
"801","3132","2","1643875200","Female","Headphones","EINCAR","2017","6","1","387","184.04","East","387","202.96"
"802","1169","2","1643878800","Female","Headphones","Archos","2017","11","3","118","244.45","East","354","-379.35"
"803","1991","2","1643882400","Female","Headphones","Logitech","2015","12","2","245","191.1","West","490","107.8"
"804","2888","3","1643886000","Female","Cameras","Logitech","2015","7","1","488","91.77","North","488","396.23"
"805","2785","5","1643889600","Male","Security","EINCAR","2017","2","1","430","209.48","West","430","220.52"
"806","2340","3","1643893200","Male","Wearable Technology","Bose","2016","8","4","228","191.04","West","912","147.84"
"807","3699","1","1643896800","Female","Headphones","Bose","2016","3","3","477","174.02","South","1431","908.94"
"808","1381","4","1643900400","Male","Headphones","Sony","2017","10","1","230","26.11","North","230","203.89"
"809","2125","2","1643904000","Male","Cameras","Sony","2017","2","1","203","164.37","East","203","38.63"
"810","1276","2","1643907600","Female","Cameras","Logitech","2018","8","4","72","87.4","South","288","-61.6"
"811","4782","1","1643911200","Male","Security","Logitech","2015","6","2","200","154.01","South","400","91.98"
"812","1787","4","1643914800","Male","Security","Bose","2018","3","3","139","57.9","East","417","243.3"
"813","2300","2","1643918400","Male","Cameras","Bose","2018","9","2","410","138.51","East","820","542.98"
"814","3757","1","1643922000","Female","Headphones","Sony","2018","9","4","342","78.88","South","1368","1052.48"
"815","4600","3","1643925600","Male","Wearable Technology","Sony","2015","5","2","303","138.09","North","606","329.82"
"816","2842","2","1643929200","Male","Computers","EINCAR","2015","8","3","101","187.19","South","303","-258.57"
"817","4775","2","1643932800","Male","Headphones","Logitech","2016","7","4","140","63.8","West","560","304.8"
"818","2482","2","1643936400","Male","Headphones","Bose","2017","3","1","292","100.46","West","292","191.54"
"819","4571","1","1643940000","Female","Wearable Technology","Archos","2015","5","4","338","11.12","North","1352","1307.52"
"820","4724","5","1643943600","Female","Cameras","Archos","2015","5","2","135","224.2","West","270","-178.4"
"821","3476","5","1643947200","Male","Headphones","EINCAR","2017","2","1","410","204.68","West","410","205.32"
"822","2937","1","1643950800","Male","Wearable Technology","Sony","2016","7","2","406","34.86","West","812","742.28"
"823","3083","3","1643954400","Female","Headphones","Bose","2018","3","1","62","28.02","West","62","33.98"
"824","3424","3","1643958000","Male","Wearable Technology","Sony","2015","7","3","311","160.72","South","933","450.84"
"825","1127","5","1643961600","Male","Computers","Archos","2016","2","3","300","13.85","North","900","858.45"
"826","4167","2","1643965200","Male","Computers","Bose","2015","6","2","107","27.92","East","214","158.16"
"827","2974","5","1643968800","Male","Computers","Sony","2018","7","4","219","66.67","West","876","609.32"
"828","3883","1","1643972400","Male","Wearable Technology","Bose","2018","7","2","258","153.17","East","516","209.66"
"829","2723","5","1643976000","Female","Headphones","Archos","2017","4","4","490","29.85","East","1960","1840.6"
"830","4421","3","1643979600","Female","Security","Sony","2016","12","2","57","168.65","South","114","-223.3"
"831","3125","1","1643983200","Male","Cameras","Logitech","2015","4","3","460","168.95","West","1380","873.15"
"832","3703","2","1643986800","Female","Cameras","Sony","2018","7","1","172","223.16","North","172","-51.16"
"833","4036","2","1643990400","Female","Computers","Archos","2018","1","1","221","106.54","West","221","114.46"
"834","3493","2","1643994000","Female","Security","Bose","2016","7","4","234","173.84","West","936","240.64"
"835","2026","5","1643997600","Male","Wearable Technology","Logitech","2017","4","1","455","227.35","West","455","227.65"
"836","4933","2","1644001200","Male","Headphones","Bose","2015","6","4","310","80.29","East","1240","918.84"
"837","2043","2","1644004800","Female","Security","EINCAR","2016","12","3","396","213.22","South","1188","548.34"
"838","1010","1","1644008400","Male","Cameras","Sony","2016","12","1","126","188.92","South","126","-62.92"
"839","3926","5","1644012000","Male","Computers","Sony","2018","12","2","310","109","West","620","402"
"840","2517","5","1644015600","Male","Computers","Logitech","2016","1","1","402","71.54","West","402","330.46"
"841","1722","3","1644019200","Female","Computers","Bose","2016","2","2","443","164.05","East","886","557.9"
"842","4401","1","1644022800","Female","Computers","Sony","2017","3","1","483","101.58","East","483","381.42"
"843","3437","3","1644026400","Female","Computers","Archos","2016","12","2","196","92.72","East","392","206.56"
"844","2344","4","1644030000","Female","Headphones","Bose","2016","2","2","418","239.25","North","836","357.5"
"845","2435","1","1644033600","Male","Wearable Technology","Logitech","2015","5","1","294","141.59","North","294","152.41"
"846","3660","2","1644037200","Female","Computers","Sony","2017","5","3","414","10.88","West","1242","1209.36"
"847","3530","4","1644040800","Female","Wearable Technology","Archos","2018","5","4","347","162.88","West","1388","736.48"
"848","4404","2","1644044400","Male","Wearable Technology","Sony","2017","8","1","440","166.23","East","440","273.77"
"849","3112","3","1644048000","Male","Headphones","Sony","2018","9","4","296","215.62","South","1184","321.52"
"850","1452","1","1644051600","Male","Headphones","Logitech","2016","6","4","425","130.43","West","1700","1178.28"
"851","1005","4","1644055200","Male","Security","Sony","2018","4","4","155","215.31","East","620","-241.24"
"852","3360","4","1644058800","Male","Headphones","Bose","2018","2","1","468","249.83","South","468","218.17"
"853","3629","3","1644062400","Male","Headphones","Archos","2018","7","3","477","166.25","North","1431","932.25"
"854","2770","4","1644066000","Male","Security","EINCAR","2018","10","4","29","219.19","East","116","-760.76"
"855","3896","5","1644069600","Female","Computers","EINCAR","2018","10","4","329","185.78","West","1316","572.88"
"856","3325","1","1644073200","Male","Wearable Technology","Sony","2015","1","1","238","163.1","South","238","74.9"
"857","3173","3","1644076800","Male","Computers","Sony","2015","4","4","462","68.78","East","1848","1572.88"
"858","4105","4","1644080400","Female","Wearable Technology","Logitech","2017","5","1","214","140.48","South","214","73.52"
"859","1513","4","1644084000","Female","Security","Archos","2015","3","2","193","194.65","North","386","-3.3"
"860","4609","1","1644087600","Male","Computers","Bose","2015","3","3","42","154.06","North","126","-336.18"
"861","2357","4","1644091200","Male","Cameras","Sony","2017","8","3","54","228.18","West","162","-522.54"
"862","1735","4","1644094800","Female","Security","Logitech","2016","12","1","135","212.88","West","135","-77.88"
"863","3128","5","1644098400","Male","Cameras","Archos","2018","11","2","318","129.13","South","636","377.74"
"864","1782","5","1644102000","Male","Headphones","Logitech","2015","9","3","306","235.5","South","918","211.5"
"865","1213","1","1644105600","Male","Computers","Sony","2015","6","3","254","205.41","East","762","145.77"
"866","1018","2","1644109200","Female","Computers","Bose","2016","9","4","441","84.8","North","1764","1424.8"
"867","2975","2","1644112800","Female","Headphones","EINCAR","2017","9","2","171","17.4","East","342","307.2"
"868","1146","3","1644116400","Female","Headphones","Sony","2018","6","1","131","245.96","North","131","-114.96"
